2022-03-03 13:34:29.982; Monitoring; 0; 35; 500; 3.698; 
2022-03-03 13:42:12.946; ImpedanceCheck; 0; 35; 500; 3.703; 
2022-03-03 13:43:13.266; Monitoring; 0; 35; 500; 3.690; 
2022-03-03 13:44:13.971; Monitoring; 0; 35; 500; 3.687; 
2022-03-03 13:45:14.741; Monitoring; 0; 35; 500; 3.686; 
2022-03-03 14:22:57.055; Monitoring; 0; 35; 500; 3.782; 
2022-03-03 14:23:57.802; Saving; 0; 35; 500; 3.778; 
2022-03-16 13:09:02.707; Monitoring; 0; 35; 500; 3.732; 
2022-03-16 13:10:02.747; Monitoring; 0; 35; 500; 3.710; 
2022-03-17 16:12:14.230; ImpedanceCheck; 0; 35; 500; 3.687; 
2022-03-17 16:13:14.250; ImpedanceCheck; 0; 35; 500; 3.650; 
2022-03-17 16:14:14.604; Monitoring; 0; 35; 500; 3.665; 
2022-03-17 16:15:14.652; Monitoring; 0; 35; 500; 3.663; 
2022-03-17 16:16:15.411; Monitoring; 0; 35; 500; 3.667; 
2022-03-17 16:17:15.451; Monitoring; 0; 35; 500; 3.667; 
2022-03-30 16:41:03.121; ImpedanceCheck; 0; 11; 500; 3.707; 
2022-03-30 16:42:03.192; ImpedanceCheck; 0; 11; 500; 3.703; 
2022-03-30 16:43:03.198; ImpedanceCheck; 0; 11; 500; 3.680; 
2022-03-30 16:44:03.220; ImpedanceCheck; 0; 11; 500; 3.680; 
2022-03-30 16:45:03.239; ImpedanceCheck; 0; 11; 500; 3.680; 
2022-03-30 16:46:03.285; ImpedanceCheck; 0; 11; 500; 3.680; 
2022-03-30 16:47:06.826; ImpedanceCheck; 0; 11; 500; 3.657; 
2022-03-31 10:15:29.823; Monitoring; 0; 11; 500; 3.684; 
2022-03-31 10:36:06.000; ImpedanceCheck; 0; 11; 500; 4.200; 
2022-03-31 10:37:06.016; ImpedanceCheck; 0; 11; 500; 3.700; 
2022-03-31 10:38:06.023; ImpedanceCheck; 0; 11; 500; 3.670; 
2022-03-31 10:40:21.692; ImpedanceCheck; 0; 11; 500; 3.720; 
2022-03-31 10:41:21.706; ImpedanceCheck; 0; 11; 500; 3.694; 
2022-03-31 10:42:21.713; ImpedanceCheck; 0; 11; 500; 3.693; 
2022-03-31 10:43:21.735; ImpedanceCheck; 0; 11; 500; 3.691; 
2022-03-31 10:44:21.753; ImpedanceCheck; 0; 11; 500; 3.687; 
2022-03-31 10:45:21.903; Monitoring; 0; 11; 500; 3.697; 
2022-03-31 10:46:21.981; Monitoring; 0; 11; 500; 3.697; 
2022-03-31 10:47:21.997; Saving; 0; 11; 500; 3.696; 
2022-03-31 10:48:22.019; ImpedanceCheck; 0; 11; 500; 3.687; 
2022-03-31 10:49:22.697; Monitoring; 0; 11; 500; 3.687; 
2022-03-31 10:50:22.776; Monitoring; 0; 11; 500; 3.691; 
2022-03-31 10:51:23.547; Monitoring; 0; 11; 500; 3.693; 
2022-03-31 10:52:53.934; ImpedanceCheck; 0; 11; 500; 3.707; 
2022-03-31 10:53:54.647; Monitoring; 0; 11; 500; 3.693; 
2022-03-31 10:54:55.415; Saving; 0; 11; 500; 3.691; 
2022-03-31 10:56:55.036; ImpedanceCheck; 0; 11; 500; 3.706; 
2022-03-31 10:57:55.055; ImpedanceCheck; 0; 11; 500; 3.676; 
2022-03-31 11:00:15.226; ImpedanceCheck; 0; 11; 500; 3.704; 
2022-03-31 11:01:15.252; ImpedanceCheck; 0; 11; 500; 3.680; 
2022-03-31 11:10:51.509; ImpedanceCheck; 0; 11; 500; 3.698; 
2022-03-31 12:02:20.019; ImpedanceCheck; 0; 11; 500; 3.691; 
2022-03-31 12:03:20.034; ImpedanceCheck; 0; 11; 500; 3.664; 
2022-03-31 12:04:20.058; ImpedanceCheck; 0; 11; 500; 3.657; 
2022-03-31 12:05:20.075; ImpedanceCheck; 0; 11; 500; 3.655; 
2022-03-31 12:06:20.100; ImpedanceCheck; 0; 11; 500; 3.654; 
2022-03-31 12:07:20.128; ImpedanceCheck; 0; 11; 500; 3.654; 
2022-03-31 12:08:20.130; ImpedanceCheck; 0; 11; 500; 3.645; 
2022-03-31 12:09:20.125; ImpedanceCheck; 0; 11; 500; 3.651; 
2022-03-31 12:10:20.128; ImpedanceCheck; 0; 11; 500; 3.650; 
2022-03-31 12:11:20.160; ImpedanceCheck; 0; 11; 500; 3.650; 
2022-03-31 12:12:20.177; ImpedanceCheck; 0; 11; 500; 3.648; 
2022-03-31 12:13:20.222; ImpedanceCheck; 0; 11; 500; 3.645; 
2022-03-31 12:14:20.268; ImpedanceCheck; 0; 11; 500; 3.644; 
2022-03-31 12:15:20.316; ImpedanceCheck; 0; 11; 500; 3.644; 
2022-03-31 12:16:20.316; ImpedanceCheck; 0; 11; 500; 3.642; 
2022-03-31 12:17:20.316; ImpedanceCheck; 0; 11; 500; 3.640; 
2022-03-31 12:18:20.359; ImpedanceCheck; 0; 11; 500; 3.638; 
2022-03-31 12:19:20.363; ImpedanceCheck; 0; 11; 500; 3.635; 
2022-03-31 12:20:20.412; ImpedanceCheck; 0; 11; 500; 3.634; 
2022-03-31 12:21:20.453; ImpedanceCheck; 0; 11; 500; 3.631; 
2022-03-31 14:58:44.776; ImpedanceCheck; 0; 11; 500; 3.674; 
2022-03-31 14:59:44.802; ImpedanceCheck; 0; 11; 500; 3.637; 
2022-03-31 15:00:44.829; ImpedanceCheck; 0; 11; 500; 3.625; 
2022-04-26 12:32:47.563; ImpedanceCheck; 0; 35; 500; 3.667; 
2022-04-26 12:33:47.567; ImpedanceCheck; 0; 35; 500; 3.471; 
2022-04-29 12:40:56.615; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:41:56.626; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:48:53.338; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:54:48.824; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:57:43.703; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:58:43.721; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 12:59:44.105; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:00:44.129; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:01:44.129; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:02:44.508; Monitoring; 0; 16; 100; 4.099; 
